,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
1998-08-19,39.38586992397492,23.801355492692128,46.0017291897524,-74.25742574257427,-166.3662239089189,17.107197646302932,1.0235720761559384,1.0232558139534884,1.105461393596987,0.8446566287183255,1.319825188716726,0.0,1.584456,0,0,0,0
1998-08-20,38.63781355990458,19.56241159830269,41.057630646822574,-77.72277227722766,-127.89462502655614,18.929407752572047,1.013550135501355,1.0399282189322567,1.1091166745394423,0.7974963181148749,1.3156435643564357,0.0,1.585803,0,0,0,0
1998-08-21,36.25614308610554,16.36309888352606,36.16918469653399,-88.65979381443296,-126.64028710775771,20.98491537726776,1.0248161764705883,1.033423667570009,1.093937991670523,0.8484162895927602,1.2791156731148836,0.0,1.5912,0,0,0,0
1998-08-24,30.49262897371488,13.505956026383211,31.518227372269063,-100.0,-172.08511070485514,23.66541575454445,1.0323501427212178,1.0591523055426175,1.1531707317073172,0.8829174664107486,1.3247172859450729,0.0,1.60785,0,0,0,0
1998-08-25,30.49262897371488,12.955247193231628,27.47825921928407,-91.22137404580153,-155.56568550837886,26.38736808306416,0.9822712026832774,1.0451793199813697,1.1531707317073172,0.8677370030581039,1.3588477366255145,0.0,1.605035,0,0,0,0
1998-08-26,29.86452811184473,11.485009097993544,23.7951192434298,-93.75,-119.73379629629608,28.01315831071788,1.018216682646213,1.0630885122410545,1.1346621293145358,0.8568102444703143,1.355081555834379,0.0,1.601648,0,0,0,0
1998-08-27,31.35297262790025,10.97741629709365,20.57816721223531,-85.4330708661417,-119.7249677696606,29.87083152538359,1.011020603737422,1.052532833020638,1.1429970617042116,0.82311320754717,1.3022680412371133,0.0,1.605441,0,0,0,0
1998-08-28,29.46082885885567,10.477825239296484,17.795161898736996,-91.60305343511448,-114.2935982339954,31.686708704156302,1.003403014098201,1.0649474689589304,1.1327433628318584,0.8004704037632302,1.3086620577470516,0.0,1.606724,0,0,0,1
1998-08-29,29.46082885885567,11.3685134984058,15.719059806054068,-91.09311740890686,-88.66666666666643,33.372880370159535,0.9521460286137148,1.0362941738299905,1.1162790697674418,0.801377726750861,1.304449648711944,0.0,1.606973,0,0,0,1
1998-08-31,27.68973398391068,10.625939240980054,14.112277256790447,-100.0,-92.91296146591236,35.19762118544582,0.9922879177377892,0.9893822393822396,1.1405940594059405,0.8440295604823026,1.3000000000000005,0.0,1.571836,0,1,1,1
1998-09-01,25.026261129907184,8.553354056040158,12.587477113125251,-94.98327759197323,-130.31986726858833,37.39417272499298,0.9840616966580976,1.047853971386285,1.176349614395887,0.8514619883040936,1.3725010199918402,0.0,1.549337,1,1,1,1
1998-09-02,31.91957630874172,8.112572864518935,11.442493239746875,-82.13058419243988,-87.46169337185916,38.294651407566256,0.9772151898734176,1.014911014911015,1.1695257315842582,0.8640061991476172,1.375,0.0,1.561088,0,1,1,1
1998-09-03,27.58955887977033,6.978552245962232,10.504038575990496,-100.0,-128.5388460231962,39.54473861874269,0.9957716701902748,1.0299401197604792,1.176349614395887,0.9395495851442116,1.4568439407149087,0.0,1.58602,1,1,1,1
1998-09-04,27.58955887977033,7.480224486764908,9.901465422028664,-94.98327759197323,-136.69410150891633,40.85379618630605,1.0323287671232877,0.9664496745117678,1.156075241484494,0.985323284410948,1.512750455373406,0.0,1.490242,1,1,1,1
1998-09-05,37.05131932198981,9.110723095358436,9.517013012241346,-74.91638795986621,-72.16954824316826,40.58397436565233,0.9761273209549072,0.9451518119490696,1.087209302325581,0.950794265788454,1.5358298659269534,0.0,1.501076,1,1,1,1
1998-09-07,37.05131932198981,11.12656816578097,9.481168919020089,-73.59154929577464,-30.06535947712453,40.09257904387688,0.9408630793819924,0.9341142020497804,1.086099086099086,0.8970023059185243,1.497773820124666,0.0,1.503836,1,1,1,1
1998-09-08,40.22466229694496,13.08536821014162,9.691964110324886,-65.84507042253519,27.70143425696509,38.79953520730637,0.9648662821185108,0.935077519379845,1.0564971751412429,0.871951219512195,1.5283961835529307,0.0,1.497598,0,1,1,1
1998-09-09,42.31185212540086,16.39382170180122,10.283563756575358,-58.5185185185185,68.32106388031349,37.19338354847762,0.9057398630858344,0.9092664092664092,1.0649474689589304,0.868601986249045,1.4784156653315532,0.0,1.492172,0,0,0,1
1998-09-10,42.31185212540086,20.16980010935857,11.163692417670635,-53.3333333333333,74.61985510707734,35.70195700813663,0.9057398630858344,0.9226248775710088,1.0289236605026078,0.880061115355233,1.51,0.0,1.482614,0,0,0,1
1998-09-11,40.03981123186612,24.3172655471466,12.53282504828729,-58.525345622119794,25.912471890676496,34.88181982711829,0.9919137466307278,0.9387755102040816,0.9822712026832776,0.8727984344422702,1.5196998123827392,0.0,1.484161,1,1,1,1
1998-09-14,40.03981123186612,27.96305874413193,14.473795517096466,-58.525345622119794,37.21647613863149,34.12026387331555,1.012101210121012,0.8843264897346019,1.007112375533428,0.8448687350835321,1.5412396290873596,0.0,1.483593,1,1,1,1
1998-09-15,40.03981123186612,30.461831449090205,16.70872137555359,-57.14285714285715,39.32002956393162,33.41310477335586,1.0156334231805932,0.9246231155778896,1.0004741583688952,0.8662316476345839,1.5385395537525357,0.0,1.496297,1,1,1,1
1998-09-16,42.495393593510265,36.82546781272657,19.693412932230025,-36.36363636363633,62.595204513399295,32.476731020680184,1.0574585635359115,0.8678102926337032,0.9681050656660412,0.9231398201144724,1.5296523517382412,0.0,1.505328,1,0,1,1
1998-09-17,43.62943030352749,43.79046223859056,23.324436707412595,-25.333333333333268,103.18042813455652,30.636751596744173,1.0533847000550358,0.894901144640999,0.9022907900888264,0.8735909822866345,1.5044334975369458,0.0,1.506293,1,0,0,1
1998-09-18,41.77131672391523,47.74876770124386,27.18824116800113,-35.33333333333329,57.18262538996893,29.13751652358804,1.004296455424275,0.9648662821185108,0.908662900188324,0.8846310640032612,1.448011499760422,0.0,1.504102,1,0,1,1
1998-09-19,43.131017347877325,52.8857004085991,31.36415439228296,-22.222222222222253,65.10371442354074,27.489076933891727,1.0,0.9648662821185108,0.9041095890410958,0.9166666666666666,1.3345605154164748,0.0,1.456197,1,0,1,1
1998-09-21,42.09628856531322,56.6553926360378,35.72115683487257,-28.148148148148177,54.31918008784859,25.958383029173724,0.9925690021231424,0.9879391714735186,0.9151256519677572,0.8781084386465552,1.3449043168669337,0.0,1.433265,1,1,1,1
1998-09-22,43.52251528695336,60.28502226566742,40.11027689125919,-22.222222222222253,58.77005347593624,24.53702440336415,0.9963293130571578,1.0116279069767442,0.8962892483349192,0.912280701754386,1.2835555555555556,0.0,1.434508,1,0,1,1
1998-09-23,46.14081645826799,64.06905982435288,44.50020286275863,-15.492957746478794,145.81479126933635,23.11701303583325,0.9958376690946932,1.0036706869428422,0.8899385923476617,0.9234567901234568,1.3428047662694775,0.0,1.414401,0,0,0,1
1998-09-24,47.34006108153847,68.38826105323153,48.90730241336712,-15.333333333333243,184.81397114654573,22.05764201257897,0.9879391714735186,0.9883720930232556,0.8662900188323915,0.8914100486223663,1.3169014084507045,0.0,1.40034,0,0,0,1
1998-09-25,48.7138390494812,73.24079561544353,53.43507610049828,-9.999999999999906,128.614457831327,20.806131688171007,0.9921671018276764,1.0037573805689746,0.8314500941619585,0.8489208633093523,1.3409691629955949,0.0,1.394759,0,0,0,1
1998-09-28,52.314880804353415,78.95508132972924,58.28440108856218,-0.0,167.91587602783065,20.359289385168005,0.9726381001548788,0.9729448491155048,0.8514576584914391,0.8431917427550616,1.3484444444444443,0.0,1.379516,0,0,0,1
1998-09-29,54.60260603563472,82.59144496609288,62.860998803898816,-0.0,172.07040866568272,20.38085432158199,0.9659379766141332,1.0122535961640915,0.7959278111985192,0.8725371934057098,1.3095768374164811,0.0,1.349705,0,0,0,1
1998-09-30,49.59358470832784,83.29551000674327,66.81150358071409,-18.292682926829308,113.03231828258032,20.40087890539497,0.9927983539094652,1.0362750406063888,0.8097928436911488,0.9010989010989012,1.327313769751693,0.0,1.34236,0,0,0,1
1998-10-01,43.31899243435136,80.13241476864802,70.0498682874545,-66.96428571428575,-55.48623853210972,19.392550143658703,1.0318471337579618,1.0118152524167563,0.8914728682170542,0.95056086414624,1.3068688670829616,0.0,1.361616,0,0,1,1
1998-10-02,38.32794089067557,73.47403997594488,72.10870224418908,-88.8059701492537,-206.5511227381733,19.75400046387844,1.0606060606060606,1.045104510451045,0.9077454366058214,0.9788851351351352,1.3630041724617523,0.0,1.347455,1,1,1,1
1998-10-03,41.85392622996069,69.05004882061044,73.34816786264633,-72.3880597014926,-132.4258289703321,19.58466982455006,1.076262083780881,1.0118152524167563,0.9226248775710088,0.9911949685534592,1.3227990970654628,0.0,1.325796,1,1,1,1
1998-10-06,38.67961730321989,62.32860907100168,73.55252654317977,-89.43661971830983,-166.37323943661966,19.933498258437176,1.1054347826086957,1.028695181375203,0.9546134663341646,0.9590889919865034,1.378315495579339,0.0,1.319906,1,1,1,1
1998-10-07,39.95786275408513,55.49762315550871,72.69538287629534,-83.80281690140842,-122.89479562206854,20.01435062881648,1.0595813204508857,1.0404312668463611,0.9652042360060517,0.9858793324775352,1.3281033687125057,0.0,1.299199,1,1,1,1
1998-10-08,46.42365260704766,51.749266347996965,71.03148340577188,-52.81690140845071,-41.511309967685975,18.713190690533363,0.9843260188087772,1.0356952583910497,0.9506863243518048,0.9612015018773468,1.316146540027137,0.0,1.306676,0,1,1,1
1998-10-09,43.93359939974293,45.91828043250399,68.29923188747793,-68.30985915492963,-41.42290363795324,17.5049707478419,0.9452631578947368,1.056603773584906,0.9434914228052472,0.9974511469838572,1.329008341056534,0.0,1.302664,1,1,1,1
1998-10-12,45.06154832795989,39.65067479870117,64.36879123437514,-62.67605633802821,-22.776622776622634,16.35719295692478,0.9533678756476685,1.0756843800322062,0.9430156328794757,0.9940728196443692,1.311385459533608,0.0,1.311639,1,1,1,1
1998-10-13,47.024790552003495,34.3689846578561,59.54654520355145,-52.81690140845071,-5.66155122355854,15.291399293930317,0.9086268504338948,1.0750528541226214,0.962512664640324,0.9780719900703352,1.3563218390804597,0.0,1.306618,0,1,1,1
1998-10-14,46.156673334568985,30.42360506321508,54.25935470919863,-57.74647887323946,-0.2665752694311338,14.521627367650185,0.9344432882414152,1.0433403805496826,1.0073684210526317,0.989121338912134,1.3330279431974348,0.0,1.272952,1,1,1,1
1998-10-15,47.1830371180386,31.83834349379859,49.42994758171369,-52.81690140845071,0.1165501165500726,13.563905009330474,1.0,1.0,0.9879391714735186,0.984179850124896,1.3394495412844036,0.0,1.273157,0,1,1,1
1998-10-17,50.44982416653454,37.05696867773805,45.788240451893,-36.61971830985912,76.26168224299069,13.596920726088628,0.9876543209876542,0.9378590078328984,0.988553590010406,0.952264381884945,1.401225836869401,0.0,1.287539,0,1,1,1
1998-10-19,50.44982416653454,40.633802816901394,42.9466158515221,-36.61971830985912,94.14651244304216,13.627578177364056,0.9846153846153844,0.9648662821185108,0.9761658031088084,0.94647201946472,1.3917477978674084,0.0,1.267928,0,1,1,1
1998-10-20,46.31011817449397,43.80281690140843,41.09403663456278,-57.74647887323946,22.9658792650916,12.692391056097492,1.0323287671232877,0.9442970822281168,1.0122535961640915,0.9560165975103734,1.3670064874884154,0.0,1.271744,1,1,1,1
1998-10-21,48.53284652673037,47.46478873239433,40.29075319225133,-47.183098591549296,43.23202734041277,11.824003014921397,1.011904761904762,0.9378590078328984,1.0200845665961944,0.958004158004158,1.3143631436314362,0.0,1.256199,1,1,1,1
1998-10-22,45.61722833052636,46.47887323943658,39.76371388139529,-62.67605633802821,27.741344051900604,11.452177808470475,1.0074866310160429,0.991578947368421,1.0519480519480522,0.9668485102811584,1.3373161764705883,0.0,1.257226,1,1,1,1
1998-10-23,46.68987416224416,47.53521126760559,39.92540696490545,-57.74647887323946,-11.590128084973946,10.807899852095009,1.0404312668463611,0.9608355091383812,1.0781078107810782,0.9533333333333333,1.326392032593934,0.0,1.250314,1,1,1,1
1998-10-26,46.68987416224416,48.02816901408447,40.76315638644378,-57.74647887323946,-4.848484848484135,10.492364562699,1.0359634997316158,0.958182756840475,1.080323450134771,0.9698744769874478,1.2813738441215323,0.0,1.23033,1,1,1,1
1998-10-27,46.68987416224416,47.53521126760559,42.079779047418725,-57.74647887323946,-14.016489988222183,10.199367508259852,0.9962706446457112,0.9651639344262296,1.1331476323119778,0.9573221757322176,1.3020134228187918,0.0,1.230365,1,1,1,1
1998-10-28,47.88870002286429,49.69081153588191,44.00649969468541,-36.19047619047624,-1.5607580824974463,9.92729881485207,1.0122535961640915,0.9694142042509072,1.095449500554939,0.963151207115629,1.2602131438721136,0.0,1.18468,1,1,1,1
1998-10-29,47.888700022864285,51.35345405767936,45.95801075107349,-36.19047619047624,-12.157648630595077,9.674663599544845,0.9851380042462844,1.0,1.0118152524167563,0.9739583333333334,1.2292418772563176,0.0,1.171125,1,1,1,1
1998-10-30,54.09766889387372,55.01542588866528,47.75385647216621,-0.0,168.0267239322356,10.575853776706628,0.961439588688946,1.027689030883919,0.9452631578947368,0.9881838074398248,1.155378486055777,0.0,1.202566,1,1,1,1
1998-10-31,58.23321333393935,58.18443997317231,49.5089201877933,-4.9295774647887525,241.97907585004336,12.43444667856563,0.9468354430379746,1.0000000000000002,0.942622950819672,0.9651612903225808,1.1591009255178495,0.0,1.210444,0,1,1,1
1998-11-02,62.60688754948775,63.959087860496254,51.52454728370208,-0.0,229.52058491584404,14.787432174081294,0.9434914228052472,0.9654104284976768,0.8882235528942116,0.9691438504997828,1.0928104575163398,0.0,1.217678,0,1,1,1
1998-11-03,58.75596585592557,67.20088765253709,53.49815717571636,-14.76510067114098,157.0709530767985,16.972347277060127,0.9539240506329114,0.9880395215808632,0.9061553985872856,0.9859154929577464,1.0490633363068689,0.0,1.215777,0,1,1,1
1998-11-04,53.98919379914911,69.37400509736352,55.78767036150905,-40.94488188976384,73.66236846005607,17.284419614862966,0.9797191887675508,0.958182756840475,0.9761658031088084,0.9624413145539908,1.0234445446348062,0.0,1.214272,1,1,1,1
1998-11-05,58.37348445351967,73.96755062248273,58.430904296996765,-11.81102362204726,95.09038886721336,17.757289117643726,0.99644128113879,0.9579918032786884,0.9354346720894762,0.9734188817598532,1.0393131495707184,0.0,1.222332,1,1,1,1
1998-11-06,57.28639889065891,78.00991504523975,61.42907890011229,-17.322834645669325,83.15943620721225,18.40597229114636,1.030612244897959,0.9575012800819253,0.946938775510204,1.0009487666034158,1.010261194029851,0.0,1.211928,1,1,1,1
1998-11-07,58.10761895149968,82.60346057035896,64.93590383038762,-11.81102362204726,89.14681327631823,19.19154608344772,1.0645653279105236,0.9473150962512664,0.9505549949545912,0.956884561891516,1.028336380255941,0.0,1.205391,1,1,1,1
1998-11-09,56.95495874924003,84.49022472483965,68.4158451492834,-17.322834645669325,67.18805545680803,19.538639980128973,1.0421962379257752,0.9612244897959182,0.9434914228052472,0.8873563218390805,1.069767441860465,0.0,1.201664,1,1,1,1
1998-11-10,51.15627908186791,83.38486289506838,71.6189860330223,-47.24409448818904,2.899731757835195,18.59254476077528,1.0316226023846553,0.9766718506998444,0.9766718506998444,0.9095193213949104,1.0748106060606062,0.0,1.209364,1,1,1,1
1998-11-11,49.07999789476896,77.47935108404475,73.86537855256024,-59.05511811023616,-56.33437175493243,17.829083016008195,1.0573770491803278,1.0118740320082602,1.0041623309053072,0.9219653179190752,1.0327408793264732,0.0,1.186058,1,1,1,1
1998-11-13,53.088421898042746,74.42900174390945,75.48983472963396,-35.433070866141776,-0.2470442915126319,16.96023873824166,1.0188866799204772,1.0269445856634467,0.9927983539094652,0.9419228892142508,0.9753143921751282,0.0,1.183397,1,1,1,1
1998-11-16,55.890622038509264,72.69671827934252,76.36359777151858,-17.322834645669325,44.08042457644438,16.580785868526213,0.9961389961389964,1.0683673469387756,0.9468354430379746,0.9208211143695014,0.9453703703703704,0.0,1.172292,1,1,1,1
1998-11-17,62.71916571635921,74.17322834645663,77.06083184091054,-0.0,195.4063604240285,17.703622125830517,0.9683514407179972,1.0039177277179234,0.9236752552260572,0.8807854137447405,0.9402784014369108,0.0,1.196944,1,1,1,1
1998-11-18,64.03140630717988,77.21508495648564,77.84493982682275,-10.52631578947363,242.56833712984093,19.33645202726081,0.9391056137012368,0.9778869778869778,0.8927368927368927,0.8394160583941604,0.9614532565352236,0.0,1.20155,1,1,1,1
1998-11-19,69.65333370625758,78.39618731869037,78.28780349644353,-0.0,241.2266979533308,21.52532904004395,0.8780487804878049,0.9749645725082664,0.8649398704902866,0.7766051011433597,0.934131736526946,0.0,1.240933,0,0,0,0
1998-11-20,70.6200934874838,79.58695453776994,78.44550744569656,-5.415162454873596,192.71697440014267,23.872543435709453,0.901890189018902,0.9615384615384616,0.8503865393360618,0.7958477508650518,0.9397387273493468,0.0,1.237748,0,0,0,0
1998-11-21,66.1814500919784,79.14350816351258,78.09951220501192,-16.245487364620917,126.2326762740879,25.552778891134075,0.9322419281491586,0.9819219790675549,0.8562271062271062,0.730050933786078,1.0236762806715454,0.0,1.239088,1,0,0,1
1998-11-23,62.98658163233337,78.42091798187013,77.49258153071497,-24.548736462093856,82.0736434108527,26.62348517159274,1.0069156293222683,0.9827420901246404,0.8840919755983107,0.7208717518860016,1.0753246753246752,0.0,1.24673,1,0,0,1
1998-11-24,68.24794569424523,83.14532743068904,77.46862798427703,-0.0,118.3625295067707,28.326381866328664,1.0036264732547595,0.9134659879685332,0.8718186024988431,0.7522485690923957,1.0358801181933306,0.0,1.279771,0,0,0,0
1998-11-25,69.64100472426462,88.81111321431538,78.60180419730409,-2.3972602739726123,108.026554013277,30.199349906169463,1.067750677506775,0.874887488748875,0.9158878504672898,0.763802407638024,0.977796397151236,0.0,1.216223,0,0,0,0
1998-11-26,68.54002207022835,91.5877536342629,80.31767938633944,-7.666666666666681,101.69705971339752,32.01362251400557,1.0706618962432917,0.893048128342246,0.9377901578458682,0.7922624053826745,0.9723756906077348,0.0,1.183311,0,0,0,0
1998-11-27,64.51399188872703,91.55337043216316,82.2033446016215,-17.666666666666707,71.53611111111097,32.985830522870295,1.047106325706595,0.9107063527321192,1.0000000000000002,0.817599316531397,1.01246660730187,0.0,1.18858,0,0,0,0
1998-11-30,60.75728313788906,88.7867037654965,83.66469214352549,-27.66666666666667,42.49162968153849,33.1883972446808,1.0097087378640777,0.9931787175989084,0.9893822393822396,0.8228718830610491,1.03971119133574,0.0,1.189578,0,0,0,1
1998-12-01,58.143712800522366,86.33933534444387,84.5771171823213,-35.00000000000003,12.475633528264789,32.74739639107555,1.0792386011509516,1.0312063344201212,0.950334288443171,0.8248786943096602,0.9841129744042366,0.0,1.192381,0,0,0,1
1998-12-02,58.14371280052237,82.83933534444387,85.02143198489665,-35.00000000000003,-1.4614952220352784,32.3378955984421,1.06426735218509,1.0824175824175823,0.9961389961389964,0.8446251129177957,0.932806324110672,0.0,1.195405,0,0,1,1
1998-12-03,59.46114623085423,80.38085158993121,85.10082169011278,-30.00000000000001,-18.524021792967577,31.95764486242533,1.0439932318104908,1.0921532846715327,0.9785202863961814,0.8389412292507851,0.9311705392371764,0.0,1.193808,0,0,0,1
1998-12-04,61.98045437171507,80.0054003263933,85.18701090640086,-19.99999999999999,25.919228450873224,32.12304889937281,1.018612521150592,1.047106325706595,0.964936886395512,0.8168529664660362,0.966195977749251,0.0,1.197878,0,0,0,0
1998-12-07,62.552052793484414,80.69360730593601,85.41427983880745,-17.666666666666707,78.67746288798878,32.92649691934009,1.0000000000000002,1.0264692687303725,0.9583917718560074,0.836173001310616,0.9341368919500648,0.0,1.200225,0,0,0,0
1998-12-08,59.588272998460944,78.19360730593601,84.91910782633214,-25.0,1.9936708860754764,32.94753600375866,0.9596001665972512,1.124020285846012,0.929378531073446,0.8310542567269519,0.9281437125748502,0.0,1.202821,0,0,0,1
1998-12-09,59.58827299846096,75.6555555555555,83.60355206045615,-27.777777777777768,-45.31636620713992,32.51632461829314,0.9504950495049505,1.1532033426183843,0.905449464368887,0.8326029798422436,0.9109730848861284,0.0,1.194085,0,0,0,1
1998-12-10,56.48787431951631,72.45461088618977,81.69023778564885,-39.676113360323896,-64.87232574189127,32.11591404607516,0.9753447555369829,1.1420638593243868,0.9435028248587568,0.8425760286225402,0.9084774356811472,0.0,1.19708,0,0,1,1
1998-12-11,53.67592480141808,68.50699183857071,79.38559992628959,-57.1428571428572,-132.79352226720633,30.84670674507595,1.0226398974797095,1.1137835337650324,0.9893822393822396,0.8524001794526694,0.8980263157894737,0.0,1.197682,0,0,1,1
1998-12-14,46.96433468171802,61.27365850523738,76.63429540026368,-100.0,-191.42774399073207,28.89248803410755,1.0697467792092403,1.0825265099124022,1.077454366058214,0.8776716689404275,0.912566083773892,0.0,1.210593,0,1,1,1
1998-12-15,46.96433468171802,57.27365850523738,73.72772771634303,-75.00000000000001,-231.239221483124,28.19701792676518,1.0605652759084792,1.054945054945055,1.1042394014962595,0.8929719797887001,0.8726695755652518,0.0,1.202486,0,1,1,1
1998-12-16,43.92171301263114,52.02365850523738,70.64616003242239,-87.49999999999997,-173.54819456878576,27.55122425566155,1.0750341064120057,1.0336473755047106,1.1927346115035318,0.9293504030346136,0.8438617401668652,0.0,1.183652,1,1,1,1
1998-12-17,42.47346200165071,45.64865850523738,67.17294072395299,-93.75,-148.7806696994555,27.211150930842923,1.0541155070486583,1.047106325706595,1.2170818505338077,0.9570200573065905,0.8665850673194615,0.0,1.170324,1,1,1,1
1998-12-18,44.40316741506231,38.89865850523738,63.06226654183739,-87.49999999999997,-103.52884127928776,26.49036424773735,1.013368983957219,1.08130081300813,1.177598385469223,0.954033771106942,0.8638535031847133,0.0,1.16925,1,1,1,1
1998-12-19,45.43081769618041,32.24865850523739,58.21777166176753,-84.16666666666663,-85.54333373625036,25.821062327710752,0.9535192563081007,1.0950432014552067,1.1457185778668002,0.9130434782608694,0.885954381752701,0.0,1.137143,1,1,1,1
1998-12-21,46.3442906305891,26.62365850523738,53.06077678169767,-81.25000000000003,-60.97894449001925,24.77432190724057,0.9598930481283424,1.0363875493204735,1.2165668662674651,0.8540344514959203,0.9054214483577364,0.0,1.097638,1,1,1,1
1998-12-22,53.38481850792035,23.77643628301516,47.872864854443634,-56.24999999999998,-10.862068965517018,23.32719319962007,0.9088541666666669,1.0,1.1817316841103709,0.7873739587900044,0.8820395738203957,0.0,1.120321,0,1,1,1
1998-12-23,51.60293190601396,21.62335796387514,42.789739562212176,-61.20689655172413,5.255839822024432,22.14088032873456,0.9108561341571052,0.99017513882956,1.1658006613131788,0.8038444735692442,0.8957938613111027,0.0,1.122681,0,1,1,1
1998-12-24,51.60293190601396,21.21695402298845,38.06073578065395,-61.20689655172413,18.595679012345304,21.22338439508332,0.933155080213904,0.983989614885331,1.117920148560817,0.7932263814616757,0.8807126258714174,0.0,1.122733,0,1,1,1
1998-12-28,47.28888720726672,23.501436781609133,34.28351360829112,-77.15517241379314,-28.484054172128243,20.01012048921157,0.9827666511411272,0.9598930481283424,1.120763723150358,0.8082808280828083,0.8944099378881988,0.0,1.119323,1,1,1,1
1998-12-29,47.28888720726672,23.28591954022982,30.884739711790367,-77.15517241379314,-47.6568081154452,19.225568536692712,0.9892873777363764,0.9693969396939696,1.1157384987893464,0.847884788478848,0.880061115355233,0.0,1.119635,1,1,1,1
1998-12-30,47.28888720726671,24.320402298850503,28.11441409115168,-77.15517241379314,-9.726195341235435,18.09910310325746,1.059990552668871,0.9423942394239424,1.0960989533777354,0.8199643493761141,0.8830387363670553,0.0,1.125054,1,1,1,1
1998-12-31,46.31249151227694,25.635057471264293,26.11305398775437,-80.6034482758621,-20.555555555556367,17.249729510710303,1.0573065902578798,0.9259757738896368,1.1183517010062292,0.8300536672629696,0.865462587541467,0.0,1.118922,1,1,1,1
1999-01-05,41.267361262195394,24.38505747126429,24.66169388435706,-100.0,-130.53221288515354,17.44775390120016,1.072674418604651,0.94579945799458,1.1683748169838946,0.8567530695770804,0.8827483196415236,0.0,1.103561,1,1,1,1
1999-01-06,46.45250580188737,24.68291225674284,23.905119259507607,-81.18811881188114,-82.38031914893557,17.63163369236931,1.0142180094786728,0.934041611332448,1.1576923076923076,0.8359409924005363,0.8736141906873613,0.0,1.073452,1,1,1,1
1999-01-07,53.99110654606845,29.171548620379205,24.159908271021788,-36.36363636363633,92.75493752519031,16.53241926751007,0.9798534798534798,0.921875,1.1209103840682788,0.8177083333333334,0.862144420131291,0.0,1.154775,1,1,1,1
1999-01-08,55.46855135005649,32.06927589310647,24.98919223203092,-27.27272727272733,167.72823779193195,16.542260269177852,0.9473218238158476,0.9676584734799484,1.1209103840682788,0.8376736111111112,0.8221204649524481,0.0,1.129037,1,1,1,1
1999-01-11,60.77246969439152,37.42073477904812,26.568929913548214,-7.692307692307622,207.5524475524473,17.170781332139445,0.921875,0.9397283531409168,1.0541155070486583,0.8164128595600677,0.8106981590830149,0.0,1.128371,1,1,1,1
1999-01-12,60.77246969439152,42.77219366498977,28.72445387774836,-7.692307692307622,163.71771405328403,17.75440803346092,0.8828125,0.948586118251928,1.023402340234023,0.7960834397616006,0.7834070044202651,0.0,1.130501,1,1,1,1
1999-01-13,63.72466258338781,50.132155350813534,31.38752573466879,-3.555555555555559,152.61720527992722,18.76024285277868,0.9157986111111112,0.9260060579835568,0.9260533104041272,0.7963118189438391,0.7791680757524517,0.0,1.1265,1,1,1,1
1999-01-14,62.7836978106059,57.18100592552618,34.777034373198425,-6.666666666666683,126.21840965476603,19.69423232785945,0.9769264257727472,0.9288194444444444,0.922879177377892,0.780159730979403,0.7836734693877551,0.0,1.130033,1,1,1,1
1999-01-15,68.09671102483658,64.8965231669055,38.83464646000392,-0.0,144.02877697841748,21.37897832130647,0.9586846543001686,0.9110259684972328,0.8429951690821257,0.7645134914145543,0.764195056780227,0.0,1.163595,0,0,0,1
1999-01-16,68.09671102483658,71.24175171542194,43.39531588441969,-17.151162790697672,148.90437241240036,23.55497825682964,1.012690355329949,0.910025706940874,0.8259303721488594,0.7598537180008127,0.7932922655715263,0.0,1.162652,0,0,0,1
1999-01-18,69.01171868161111,79.93361218053822,48.95017135534708,-13.08139534883719,115.82266740864416,25.14506170657201,1.0261465923703388,0.8607702073635208,0.8433346757954089,0.7601626016260162,0.7988826815642458,0.0,1.147144,0,0,0,1
1999-01-19,63.91226596650568,85.66870313149377,55.04875044282217,-23.8372093023256,86.20680489101538,26.194616111886173,1.0574121679520136,0.9040274207369324,0.8708212959141561,0.7798013245033114,0.7928870292887029,0.0,1.157463,0,0,1,1
1999-01-20,63.91226596650568,86.92134583762484,60.82373016454672,-23.8372093023256,68.92313722196558,26.7468989874477,1.0220741357767598,0.958564715933362,0.8502802241793436,0.7846730528946273,0.7937743190661479,0.0,1.15764,0,0,1,1
1999-01-21,64.54000686598033,87.4974557741999,66.36654815265607,-21.51162790697676,76.65177241584753,27.55517027944115,1.0742574257425743,0.9439601494396014,0.8873072360616845,0.8112582781456955,0.802416488983653,0.0,1.154653,0,0,1,1
1999-01-22,58.51337225170236,84.80738421784928,71.10521309653619,-34.59302325581395,27.98261949099929,26.927881724169872,1.067650676506765,1.0191570881226053,0.8941841680129242,0.8544839255499154,0.798576512455516,0.0,1.199122,0,0,1,1
1999-01-25,54.02882261304542,81.01266149870796,74.92925987990802,-45.63953488372095,-32.17338217338211,25.53896584967465,1.0962099125364433,1.0359151882302036,0.919435215946844,0.9029754204398448,0.7927479559189478,0.0,1.20071,1,1,1,1
1999-01-26,58.67836173759685,78.34496124031003,77.75054046885766,-30.232558139534863,-11.086142322097944,24.64461602223932,1.0268968285828983,1.0605930382466695,0.8802961744138214,0.8753202391118702,0.7624736472241742,0.0,1.21391,0,0,1,1
